Symbol,Last_Price,Industry,Sector
BWBBP,20.1,Banks - Regional,Financial Services
URGN,20.1,Biotechnology,Healthcare
SCVL,20.09,Apparel Retail,Consumer Cyclical
HNRG,20.09,Thermal Coal,Energy
LIND,20.07,Travel Services,Consumer Cyclical
LANDO,20.04,REIT - Specialty,Real Estate
ZLAB,20.03,Biotechnology,Healthcare
BANX,20.01,Asset Management,Financial Services
BANC,20.0,Banks - Regional,Financial Services
JMSB,20.0,Banks - Regional,Financial Services
MBINN,20.0,Banks - Regional,Financial Services
DCOMP,19.99,Banks - Regional,Financial Services
CTBB,19.97,Unknown,Unknown
HST,19.89,REIT - Hotel & Motel,Real Estate
HQH,19.89,Asset Management,Financial Services
ZIONP,19.87,Banks - Regional,Financial Services
YB,19.87,Software - Application,Technology
XP,19.87,Capital Markets,Financial Services
FITBO,19.87,Banks - Regional,Financial Services
KSS,19.85,Department Stores,Consumer Cyclical
LANDP,19.84,REIT - Specialty,Real Estate
ISSC,19.83,Aerospace & Defense,Industrials
PBBK,19.81,Banks - Regional,Financial Services
NLOP,19.8,REIT - Office,Real Estate
LIVE,19.8,Home Improvement Retail,Consumer Cyclical
BAX,19.79,Medical Instruments & Supplies,Healthcare
APLM,19.79,Biotechnology,Healthcare
SHBI,19.79,Banks - Regional,Financial Services
NTRSO,19.78,Asset Management,Financial Services
PTA,19.77,Asset Management,Financial Services
CBLL,19.77,Medical Devices,Healthcare
VEL,19.76,Mortgage Finance,Financial Services
CAG,19.76,Packaged Foods,Consumer Defensive
CEE,19.74,Asset Management,Financial Services
USCB,19.74,Banks - Regional,Financial Services
MUFG,19.73,Banks - Diversified,Financial Services
CHYM,19.69,Software - Application,Technology
QBTS,19.67,Computer Hardware,Technology
FIHL,19.65,Insurance - Diversified,Financial Services
BNL,19.64,REIT - Diversified,Real Estate
CDNA,19.63,Diagnostics & Research,Healthcare
ADAMZ,19.61,REIT - Mortgage,Real Estate
SOFI,19.61,Credit Services,Financial Services
COMM,19.58,Communication Equipment,Technology
OCFC,19.58,Banks - Regional,Financial Services
BIOA,19.57,Drug Manufacturers - Specialty & Generic,Healthcare
NPFD,19.57,Asset Management,Financial Services
BXMT,19.54,REIT - Mortgage,Real Estate
TBPH,19.53,Biotechnology,Healthcare
MXL,19.53,Semiconductors,Technology
JSM,19.53,Unknown,Unknown
BVFL,19.51,Banks - Regional,Financial Services
SILC,19.51,Communication Equipment,Technology
NHPAP,19.5,REIT - Healthcare Facilities,Real Estate
TBRG,19.5,Health Information Services,Healthcare
ARMN,19.49,,
WYFI,19.42,Software - Application,Technology
CSIQ,19.39,Solar,Technology
USAR,19.39,Other Industrial Metals & Mining,Basic Materials
PENG,19.37,Information Technology Services,Technology
ARCC,19.37,Asset Management,Financial Services
FRD,19.34,Steel,Basic Materials
CMDB,19.31,Marine Shipping,Industrials
FOXF,19.31,Auto Parts,Consumer Cyclical
FLY,19.3,Aerospace & Defense,Industrials
NVGS,19.3,Oil & Gas Midstream,Energy
MNSO,19.27,Specialty Retail,Consumer Cyclical
HPQ,19.26,Computer Hardware,Technology
TSLX,19.23,Asset Management,Financial Services
MPV,19.22,Asset Management,Financial Services
NOV,19.2,Oil & Gas Equipment & Services,Energy
BWB,19.19,Banks - Regional,Financial Services
CMT,19.16,Specialty Chemicals,Basic Materials
CDZIP,19.14,Utilities - Regulated Water,Utilities
AFGC,19.12,Unknown,Unknown
RUN,19.09,Solar,Technology
HBB,19.07,"Furnishings, Fixtures & Appliances",Consumer Cyclical
AVBC,19.07,Banks - Regional,Financial Services
THQ,19.06,Asset Management,Financial Services
FPF,19.05,Asset Management,Financial Services
CRK,19.02,Oil & Gas E&P,Energy
UZF,18.99,Unknown,Unknown
GREEL,18.99,Unknown,Unknown
TITN,18.97,Industrial Distribution,Industrials
DCBO,18.95,Software - Application,Technology
UZE,18.95,Unknown,Unknown
EFXT,18.95,Oil & Gas Equipment & Services,Energy
TNDM,18.95,Medical Devices,Healthcare
CTO,18.93,REIT - Diversified,Real Estate
HFBL,18.93,Banks - Regional,Financial Services
RCUS,18.92,Biotechnology,Healthcare
NVRI,18.92,Waste Management,Industrials
CXW,18.92,Security & Protection Services,Industrials
SMTI,18.91,Medical Instruments & Supplies,Healthcare
MGIC,18.9,Information Technology Services,Technology
NP,18.89,Insurance Brokers,Financial Services
CZWI,18.89,Banks - Regional,Financial Services
VSH,18.88,Semiconductors,Technology
BCAL,18.87,Banks - Regional,Financial Services
PBT,18.86,Oil & Gas Midstream,Energy
PSTL,18.85,REIT - Office,Real Estate
FDUS,18.85,Asset Management,Financial Services
CGAU,18.85,Gold,Basic Materials
LGI,18.84,Asset Management,Financial Services
ETX,18.82,Asset Management,Financial Services
CSQ,18.81,Asset Management,Financial Services
ADEA,18.8,Software - Application,Technology
NHPBP,18.8,REIT - Healthcare Facilities,Real Estate
SOHOO,18.79,REIT - Hotel & Motel,Real Estate
ASTH,18.78,Medical Care Facilities,Healthcare
DNLI,18.77,Biotechnology,Healthcare
VRM,18.77,Credit Services,Financial Services
OUST,18.77,Electronic Components,Technology
WPP,18.76,Advertising Agencies,Communication Services
PRMB,18.76,Beverages - Non-Alcoholic,Consumer Defensive
ET,18.75,Oil & Gas Midstream,Energy
TCX,18.74,Software - Infrastructure,Technology
JLS,18.71,Asset Management,Financial Services
KVUE,18.7,Household & Personal Products,Consumer Defensive
FULTP,18.7,Banks - Regional,Financial Services
DGICA,18.7,Insurance - Property & Casualty,Financial Services
U,18.68,Software - Application,Technology
RKT,18.68,Mortgage Finance,Financial Services
CRVS,18.66,Biotechnology,Healthcare
ASIX,18.65,Chemicals,Basic Materials
WDS,18.62,Oil & Gas E&P,Energy
EML,18.61,Tools & Accessories,Industrials
PDI,18.61,Asset Management,Financial Services
KVYO,18.6,Software - Application,Technology
ACR,18.59,REIT - Mortgage,Real Estate
TTAM,18.59,Building Materials,Basic Materials
ACI,18.57,Grocery Stores,Consumer Defensive
CLB,18.56,Oil & Gas Equipment & Services,Energy
AAT,18.56,REIT - Diversified,Real Estate
FONR,18.55,Diagnostics & Research,Healthcare
GLAD,18.54,Asset Management,Financial Services
MAC,18.52,REIT - Retail,Real Estate
SDHC,18.5,Real Estate - Development,Real Estate
TAK,18.46,Drug Manufacturers - Specialty & Generic,Healthcare
LI,18.46,Auto Manufacturers,Consumer Cyclical
FLNC,18.46,Utilities - Renewable,Utilities
PSNY,18.44,Auto Manufacturers,Consumer Cyclical
CLBK,18.41,Banks - Regional,Financial Services
FCF,18.37,Banks - Regional,Financial Services
VRRM,18.37,Information Technology Services,Technology
RVT,18.37,Asset Management,Financial Services
TWFG,18.36,Insurance Brokers,Financial Services
DHCNL,18.36,Unknown,Unknown
SOHOB,18.34,REIT - Hotel & Motel,Real Estate
SOJE,18.31,Unknown,Unknown
RCMT,18.3,Conglomerates,Industrials
ARR,18.3,REIT - Mortgage,Real Estate
LE,18.29,Apparel Retail,Consumer Cyclical
FSLY,18.26,Software - Application,Technology
MGYR,18.2,Banks - Regional,Financial Services
BWMX,18.2,Specialty Retail,Consumer Cyclical
ACFN,18.19,Scientific & Technical Instruments,Technology
PCG,18.16,Utilities - Regulated Electric,Utilities
CZR,18.14,Resorts & Casinos,Consumer Cyclical
TXG,18.12,Health Information Services,Healthcare
KLAR,18.11,Software - Infrastructure,Technology
ECBK,18.1,Banks - Regional,Financial Services
WSBF,18.09,Banks - Regional,Financial Services
FNB,18.07,Banks - Regional,Financial Services
STWD,18.07,REIT - Mortgage,Real Estate
STEW,18.05,Asset Management,Financial Services
FLC,18.02,Asset Management,Financial Services
VIA,18.02,Software - Application,Technology
HBNC,18.01,Banks - Regional,Financial Services
FGL,18.0,Engineering & Construction,Industrials
IOR,18.0,Mortgage Finance,Financial Services
TWIN,18.0,Specialty Industrial Machinery,Industrials
CAF,17.98,Asset Management,Financial Services
HR,17.96,REIT - Healthcare Facilities,Real Estate
XPEV,17.94,Auto Manufacturers,Consumer Cyclical
CORZZ,17.92,,
GLUE,17.92,Biotechnology,Healthcare
VTLE,17.92,Oil & Gas E&P,Energy
BRBR,17.87,Packaged Foods,Consumer Defensive
VHC,17.85,Software - Infrastructure,Technology
HURC,17.85,Specialty Industrial Machinery,Industrials
CORZ,17.84,Software - Infrastructure,Technology
AII,17.83,Insurance - Property & Casualty,Financial Services
FGBIP,17.82,Banks - Regional,Financial Services
SPXX,17.81,Asset Management,Financial Services
CRTO,17.81,Advertising Agencies,Communication Services
SRPT,17.79,Biotechnology,Healthcare
ACNT,17.78,Chemicals,Basic Materials
FC,17.76,Education & Training Services,Consumer Defensive
WOLF,17.74,Semiconductors,Technology
CGABL,17.74,Unknown,Unknown
RIVN,17.73,Auto Manufacturers,Consumer Cyclical
HBANP,17.72,Banks - Regional,Financial Services
ACGLN,17.71,Insurance - Diversified,Financial Services
CPBI,17.7,Banks - Regional,Financial Services
MGRB,17.69,Unknown,Unknown
WHG,17.69,Asset Management,Financial Services
KKRS,17.68,Unknown,Unknown
TIPT,17.67,Insurance - Specialty,Financial Services
EOT,17.67,Asset Management,Financial Services
HELE,17.64,Household & Personal Products,Consumer Defensive
CHCT,17.64,REIT - Healthcare Facilities,Real Estate
HOUS,17.64,Real Estate Services,Real Estate
HERZ,17.61,Unknown,Unknown
WWW,17.61,Footwear & Accessories,Consumer Cyclical
BRZE,17.6,Software - Application,Technology
CLW,17.59,Paper & Paper Products,Basic Materials
NPB,17.59,Banks - Regional,Financial Services
COHN,17.58,Capital Markets,Financial Services
DTB,17.58,Unknown,Unknown
LEGN,17.58,Biotechnology,Healthcare
BHFAL,17.55,Unknown,Unknown
BEKE,17.55,Real Estate Services,Real Estate
VIPS,17.54,Internet Retail,Consumer Cyclical
GEL,17.54,Oil & Gas Midstream,Energy
PFH,17.52,Unknown,Unknown
HDL,17.5,Restaurants,Consumer Cyclical
NCIQ,17.48,Unknown,Unknown
PRTC,17.46,Biotechnology,Healthcare
MANU,17.44,Entertainment,Communication Services
AFGE,17.43,Unknown,Unknown
RILYT,17.42,Unknown,Unknown
ATGL,17.4,Software - Infrastructure,Technology
JAKK,17.4,Leisure,Consumer Cyclical
DTG,17.39,Unknown,Unknown
ORLA,17.39,Gold,Basic Materials
NGNE,17.38,Biotechnology,Healthcare
FINW,17.36,Banks - Regional,Financial Services
OCSAW,17.32,Unknown,Unknown
BZ,17.32,Internet Content & Information,Communication Services
FRBA,17.3,Banks - Regional,Financial Services
ASIC,17.3,Insurance - Property & Casualty,Financial Services
FTK,17.29,Oil & Gas Equipment & Services,Energy
PR,17.29,Oil & Gas E&P,Energy
LCNB,17.28,Banks - Regional,Financial Services
SSTK,17.27,Internet Content & Information,Communication Services
MDWD,17.27,Biotechnology,Healthcare
HBAN,17.26,Banks - Regional,Financial Services
SIGIP,17.23,Insurance - Property & Casualty,Financial Services
SBSW,17.23,Other Precious Metals & Mining,Basic Materials
MPLT,17.22,Biotechnology,Healthcare
DHCNI,17.19,Unknown,Unknown
SRBK,17.16,Banks - Regional,Financial Services
ARL,17.15,Real Estate Services,Real Estate
SHC,17.12,Diagnostics & Research,Healthcare
ETON,17.07,Drug Manufacturers - Specialty & Generic,Healthcare
RMR,17.04,Real Estate Services,Real Estate
BHFAO,17.04,Insurance - Life,Financial Services
BIPI,17.04,Unknown,Unknown
BLCO,17.03,Medical Instruments & Supplies,Healthcare
ARQQ,17.0,Software - Infrastructure,Technology
SWKH,17.0,Asset Management,Financial Services
HQL,16.98,Asset Management,Financial Services
CPNG,16.98,Internet Retail,Consumer Cyclical
WAFDP,16.98,Banks - Regional,Financial Services
CMRE,16.94,Marine Shipping,Industrials
RNGR,16.9,Oil & Gas Equipment & Services,Energy
SD,16.9,Oil & Gas E&P,Energy
ANRO,16.89,Biotechnology,Healthcare
GLDD,16.89,Engineering & Construction,Industrials
KIDS,16.89,Medical Devices,Healthcare
BIPH,16.89,Unknown,Unknown
FFC,16.88,Asset Management,Financial Services
SLDE,16.87,Insurance - Property & Casualty,Financial Services
STNE,16.86,Software - Infrastructure,Technology
TRC,16.85,Conglomerates,Industrials
DRVN,16.84,Auto & Truck Dealerships,Consumer Cyclical
HE,16.82,Utilities - Regulated Electric,Utilities
NU,16.82,Banks - Regional,Financial Services
GES,16.81,Apparel Retail,Consumer Cyclical
MLP,16.78,Real Estate Services,Real Estate
ACHC,16.77,Medical Care Facilities,Healthcare
SDHY,16.77,Asset Management,Financial Services
CNL,16.75,Gold,Basic Materials
FIVN,16.75,Software - Infrastructure,Technology
BWLP,16.73,Marine Shipping,Industrials
HAYW,16.71,Electrical Equipment & Parts,Industrials
OZKAP,16.7,Banks - Regional,Financial Services
DOC,16.7,REIT - Healthcare Facilities,Real Estate
FFIC,16.67,Banks - Regional,Financial Services
MESO,16.67,Biotechnology,Healthcare
VALE,16.65,Other Industrial Metals & Mining,Basic Materials
KELYB,16.65,Staffing & Employment Services,Industrials
IGI,16.64,Asset Management,Financial Services
VRE,16.63,REIT - Residential,Real Estate
BBN,16.58,Asset Management,Financial Services
KROS,16.58,Biotechnology,Healthcare
TCBS,16.56,Banks - Regional,Financial Services
PDLB,16.54,Banks - Regional,Financial Services
NCV,16.53,Asset Management,Financial Services
BKD,16.51,Medical Care Facilities,Healthcare
BWIN,16.5,Insurance Brokers,Financial Services
BHFAP,16.5,Insurance - Life,Financial Services
METC,16.48,Coking Coal,Basic Materials
SRAD,16.47,Software - Application,Technology
MAT,16.47,Leisure,Consumer Cyclical
DNOW,16.43,Industrial Distribution,Industrials
CIFR,16.42,Capital Markets,Financial Services
GGZ,16.41,Asset Management,Financial Services
SEM,16.38,Medical Care Facilities,Healthcare
WT,16.36,Asset Management,Financial Services
JILL,16.36,Apparel Retail,Consumer Cyclical
SOHON,16.35,REIT - Hotel & Motel,Real Estate
IRT,16.35,REIT - Residential,Real Estate
INR,16.35,Oil & Gas E&P,Energy
XPRO,16.33,Oil & Gas Equipment & Services,Energy
SBH,16.32,Specialty Retail,Consumer Cyclical
HIMS,16.3,Drug Manufacturers - Specialty & Generic,Healthcare
AES,16.28,Utilities - Diversified,Utilities
HPI,16.27,Asset Management,Financial Services
BPYPP,16.27,Real Estate Services,Real Estate
ALKT,16.27,Software - Application,Technology
WULF,16.26,Capital Markets,Financial Services
NBB,16.25,Asset Management,Financial Services
AMN,16.25,Medical Care Facilities,Healthcare
RYM,16.24,Tobacco,Consumer Defensive
PROV,16.22,Banks - Regional,Financial Services
GUG,16.22,Asset Management,Financial Services
BPYPM,16.21,Asset Management,Financial Services
NOA,16.2,Oil & Gas Equipment & Services,Energy
BBAR,16.18,Banks - Regional,Financial Services
ULH,16.18,Trucking,Industrials
STRO,16.16,Biotechnology,Healthcare
FVR,16.16,REIT - Diversified,Real Estate
VBNK,16.16,Banks - Regional,Financial Services
HPF,16.15,Asset Management,Financial Services
FAX,16.15,Asset Management,Financial Services
USAU,16.15,Gold,Basic Materials
NCNO,16.14,Software - Application,Technology
LUNR,16.13,Aerospace & Defense,Industrials
STAA,16.1,Medical Instruments & Supplies,Healthcare
SOHU,16.1,Electronic Gaming & Multimedia,Communication Services
BEPI,16.1,Unknown,Unknown
UMH,16.09,REIT - Residential,Real Estate
ADMA,16.09,Biotechnology,Healthcare
RGTI,16.09,Computer Hardware,Technology
NN,16.09,Software - Infrastructure,Technology
DGICB,16.07,Insurance - Property & Casualty,Financial Services
NWG,16.07,Banks - Regional,Financial Services
SCD,16.06,Asset Management,Financial Services
ADPT,16.04,Biotechnology,Healthcare
BNH,16.03,Unknown,Unknown
RILYZ,16.03,Unknown,Unknown
MCS,16.03,Entertainment,Communication Services
RSI,16.03,Gambling,Consumer Cyclical
STVN,16.01,Medical Instruments & Supplies,Healthcare
CLST,16.01,Banks - Regional,Financial Services
JBS,16.0,Packaged Foods,Consumer Defensive
BSET,15.99,"Furnishings, Fixtures & Appliances",Consumer Cyclical
KRNT,15.97,Specialty Industrial Machinery,Industrials
SMPL,15.95,Packaged Foods,Consumer Defensive
JBGS,15.94,REIT - Office,Real Estate
SAIL,15.92,Software - Infrastructure,Technology
DOLE,15.91,Farm Products,Consumer Defensive
DHT,15.91,Oil & Gas Midstream,Energy
FUN,15.9,Leisure,Consumer Cyclical
HLF,15.9,Packaged Foods,Consumer Defensive
TME,15.85,Internet Content & Information,Communication Services
PAXS,15.83,Asset Management,Financial Services
EQX,15.8,Gold,Basic Materials
IE,15.79,Copper,Basic Materials
MSDL,15.79,Asset Management,Financial Services
MLTX,15.77,Biotechnology,Healthcare
VTRS,15.77,Drug Manufacturers - Specialty & Generic,Healthcare
FVCB,15.76,Banks - Regional,Financial Services
XHR,15.73,REIT - Hotel & Motel,Real Estate
RLTY,15.73,Asset Management,Financial Services
MGRD,15.72,Unknown,Unknown
VIV,15.72,Telecom Services,Communication Services
JCE,15.71,Asset Management,Financial Services
KINS,15.71,Insurance - Property & Casualty,Financial Services
MMD,15.69,Asset Management,Financial Services
DIAX,15.68,Asset Management,Financial Services
SAFE,15.66,REIT - Diversified,Real Estate
VHI,15.63,Chemicals,Basic Materials
LXFR,15.62,Specialty Industrial Machinery,Industrials
CPHC,15.61,Resorts & Casinos,Consumer Cyclical
NRIX,15.6,Biotechnology,Healthcare
ERII,15.6,Pollution & Treatment Controls,Industrials
LC,15.59,Banks - Regional,Financial Services
HTGC,15.58,Asset Management,Financial Services
VOD,15.57,Telecom Services,Communication Services
IMXI,15.57,Software - Infrastructure,Technology
CEPU,15.55,Utilities - Regulated Electric,Utilities
QFIN,15.55,Credit Services,Financial Services
DYN,15.54,Biotechnology,Healthcare
MAMA,15.53,Packaged Foods,Consumer Defensive
UEC,15.52,Uranium,Energy
VBF,15.51,Asset Management,Financial Services
AEBI,15.51,Farm & Heavy Construction Machinery,Industrials
SONO,15.51,Consumer Electronics,Technology
DVAX,15.5,Drug Manufacturers - Specialty & Generic,Healthcare
RBKB,15.47,Banks - Regional,Financial Services
BNJ,15.46,Unknown,Unknown
ZETA,15.46,Software - Infrastructure,Technology
SGRY,15.46,Medical Care Facilities,Healthcare
LSBK,15.45,Banks - Regional,Financial Services
PINS,15.42,Internet Content & Information,Communication Services
PHAR,15.42,Biotechnology,Healthcare
GBAB,15.42,Asset Management,Financial Services
MEGI,15.41,Asset Management,Financial Services
DBRG,15.41,Asset Management,Financial Services
TRIN,15.41,Asset Management,Financial Services
ETB,15.39,Asset Management,Financial Services
FUSB,15.37,Banks - Regional,Financial Services
FWRG,15.37,Restaurants,Consumer Cyclical
MCHB,15.37,Banks - Regional,Financial Services
SIBN,15.33,Medical Devices,Healthcare
PMN,15.25,Biotechnology,Healthcare
BPYPO,15.25,Real Estate Services,Real Estate
BEPH,15.23,Unknown,Unknown
RIOT,15.22,Capital Markets,Financial Services
ECAT,15.22,Asset Management,Financial Services
IRS,15.21,Real Estate Services,Real Estate
WSR,15.21,REIT - Retail,Real Estate
BSM,15.2,Oil & Gas E&P,Energy
PBR,15.19,Oil & Gas Integrated,Energy
GENC,15.18,Farm & Heavy Construction Machinery,Industrials
RMI,15.17,Asset Management,Financial Services
TNXP,15.14,Biotechnology,Healthcare
DBL,15.12,Asset Management,Financial Services
RMMZ,15.11,Asset Management,Financial Services
FDSB,15.11,Banks - Regional,Financial Services
NREF,15.08,REIT - Mortgage,Real Estate
SIFY,15.05,Telecom Services,Communication Services
NPCE,15.05,Medical Devices,Healthcare
HOFT,15.05,"Furnishings, Fixtures & Appliances",Consumer Cyclical
SPE,15.04,Asset Management,Financial Services
JBIO,15.03,Biotechnology,Healthcare
SUPX,15.03,Software - Infrastructure,Technology
MNMD,15.02,Biotechnology,Healthcare
SAMG,15.02,Asset Management,Financial Services
SLRC,15.0,Asset Management,Financial Services
CCCXU,15.0,Shell Companies,Financial Services
BMEZ,14.97,Asset Management,Financial Services
SBGI,14.96,Broadcasting,Communication Services
SMMT,14.96,Biotechnology,Healthcare
BGR,14.96,Asset Management,Financial Services
DLY,14.95,Asset Management,Financial Services
LBTYB,14.95,Telecom Services,Communication Services
BGH,14.95,Asset Management,Financial Services
BCAT,14.95,Asset Management,Financial Services
MDV,14.93,REIT - Industrial,Real Estate
TFSL,14.93,Banks - Regional,Financial Services
ETY,14.93,Asset Management,Financial Services
MHNC,14.91,Unknown,Unknown
KALV,14.91,Biotechnology,Healthcare
GDEV,14.9,Electronic Gaming & Multimedia,Communication Services
AVNS,14.9,Medical Devices,Healthcare
NCZ,14.89,Asset Management,Financial Services
CPZ,14.86,Asset Management,Financial Services
PLAY,14.85,Entertainment,Communication Services
PESI,14.84,Waste Management,Industrials
NMRK,14.82,Real Estate Services,Real Estate
AMRX,14.82,Drug Manufacturers - Specialty & Generic,Healthcare
UBCP,14.81,Banks - Regional,Financial Services
OI,14.79,Packaging & Containers,Consumer Cyclical
HPS,14.79,Asset Management,Financial Services
MATV,14.78,Specialty Chemicals,Basic Materials
HCM,14.76,Drug Manufacturers - Specialty & Generic,Healthcare
AMRN,14.74,Drug Manufacturers - General,Healthcare
INFY,14.72,Information Technology Services,Technology
BXMX,14.72,Asset Management,Financial Services
RPT,14.71,REIT - Mortgage,Real Estate
GHRS,14.7,Biotechnology,Healthcare
MODG,14.68,Leisure,Consumer Cyclical
ISD,14.67,Asset Management,Financial Services
RFM,14.66,Asset Management,Financial Services
EVER,14.66,Internet Content & Information,Communication Services
OPXS,14.66,Aerospace & Defense,Industrials
ETV,14.65,Asset Management,Financial Services
CLBT,14.64,Software - Infrastructure,Technology
AIP,14.62,Semiconductors,Technology
GNE,14.6,Utilities - Regulated Electric,Utilities
PBFS,14.59,Banks - Regional,Financial Services
RMM,14.57,Asset Management,Financial Services
MG,14.56,Security & Protection Services,Industrials
DPG,14.56,Asset Management,Financial Services
LVLU,14.55,Apparel Retail,Consumer Cyclical
CCU,14.54,Beverages - Brewers,Consumer Defensive
PRGO,14.54,Drug Manufacturers - Specialty & Generic,Healthcare
NXP,14.51,Asset Management,Financial Services
BRT,14.5,REIT - Residential,Real Estate
KC,14.48,Software - Application,Technology
EXTR,14.46,Communication Equipment,Technology
CTNM,14.44,Biotechnology,Healthcare
NPKI,14.44,Oil & Gas Equipment & Services,Energy
NUW,14.43,Asset Management,Financial Services
ALMU,14.43,Semiconductors,Technology
BRCB,14.42,Restaurants,Consumer Cyclical
WLACU,14.4,Shell Companies,Financial Services
RSF,14.38,Asset Management,Financial Services
AVO,14.37,Food Distribution,Consumer Defensive
FOF,14.37,Asset Management,Financial Services
FMC,14.34,Agricultural Inputs,Basic Materials
RGT,14.34,Asset Management,Financial Services
FVRR,14.34,Internet Content & Information,Communication Services
WDI,14.32,Asset Management,Financial Services
BRBI,14.32,Capital Markets,Financial Services
SMR,14.31,Specialty Industrial Machinery,Industrials
MKTW,14.31,Financial Data & Stock Exchanges,Financial Services
FOLD,14.31,Biotechnology,Healthcare
MTW,14.3,Farm & Heavy Construction Machinery,Industrials
INMD,14.3,Medical Devices,Healthcare
LMNR,14.27,Farm Products,Consumer Defensive
SOGP,14.26,Internet Content & Information,Communication Services
AVTX,14.26,Biotechnology,Healthcare
RMBI,14.26,Banks - Regional,Financial Services
AUPH,14.23,Biotechnology,Healthcare
FTLF,14.23,Packaged Foods,Consumer Defensive
GEO,14.21,Security & Protection Services,Industrials
BCAX,14.21,Biotechnology,Healthcare
ESOA,14.21,Engineering & Construction,Industrials
TISI,14.21,Specialty Business Services,Industrials
IAF,14.19,Asset Management,Financial Services
FLG,14.18,Banks - Regional,Financial Services
RDY,14.14,Drug Manufacturers - Specialty & Generic,Healthcare
BLFY,14.13,Banks - Regional,Financial Services
GLRE,14.12,Insurance - Reinsurance,Financial Services
AMLX,14.12,Drug Manufacturers - Specialty & Generic,Healthcare
F,14.12,Auto Manufacturers,Consumer Cyclical
FTHY,14.1,Asset Management,Financial Services
PDO,14.09,Asset Management,Financial Services
CIM,14.08,REIT - Mortgage,Real Estate
KRP,14.08,Oil & Gas E&P,Energy
AFYA,14.07,Education & Training Services,Consumer Defensive
PONY,14.07,Information Technology Services,Technology
IDE,14.05,Asset Management,Financial Services
DX,14.05,REIT - Mortgage,Real Estate
OPBK,14.05,Banks - Regional,Financial Services
NCDL,14.05,Asset Management,Financial Services
WNEB,14.05,Banks - Regional,Financial Services
ESCA,14.04,Leisure,Consumer Cyclical
JHI,14.01,Asset Management,Financial Services
CVR,13.98,Tools & Accessories,Industrials
GAIN,13.98,Asset Management,Financial Services
IFN,13.98,Asset Management,Financial Services
VTYX,13.97,Biotechnology,Healthcare
KBDC,13.97,Asset Management,Financial Services
CCAP,13.97,Asset Management,Financial Services
MXE,13.95,Asset Management,Financial Services
FRST,13.94,Banks - Regional,Financial Services
BBNX,13.94,Medical Devices,Healthcare
HCKT,13.93,Information Technology Services,Technology
BALY,13.91,Resorts & Casinos,Consumer Cyclical
PCSC,13.91,Shell Companies,Financial Services
PAX,13.91,Asset Management,Financial Services
SSBI,13.89,Banks - Regional,Financial Services
AAL,13.88,Airlines,Industrials
BPYPN,13.88,Real Estate Services,Real Estate
S,13.87,Software - Infrastructure,Technology
PLRZ,13.85,Biotechnology,Healthcare
ENTA,13.85,Biotechnology,Healthcare
ORN,13.84,Engineering & Construction,Industrials
ALM,13.84,Other Industrial Metals & Mining,Basic Materials
MAGN,13.82,Household & Personal Products,Consumer Defensive
VNET,13.8,Information Technology Services,Technology
NFJ,13.8,Asset Management,Financial Services
RELL,13.8,Electronic Components,Technology
KYN,13.77,Asset Management,Financial Services
GILT,13.77,Communication Equipment,Technology
BLW,13.74,Asset Management,Financial Services
SPOK,13.72,Health Information Services,Healthcare
GPRE,13.7,Chemicals,Basic Materials
NMAI,13.68,Asset Management,Financial Services
BV,13.67,Specialty Business Services,Industrials
MH,13.67,Education & Training Services,Consumer Defensive
CCCX,13.66,Shell Companies,Financial Services
EDRY,13.66,Marine Shipping,Industrials
BUUU,13.62,Specialty Business Services,Industrials
PBHC,13.6,Banks - Regional,Financial Services
FSEA,13.6,Banks - Regional,Financial Services
NFBK,13.59,Banks - Regional,Financial Services
AEVA,13.58,Software - Infrastructure,Technology
BHFAN,13.58,Insurance - Life,Financial Services
TAC,13.58,Utilities - Independent Power Producers,Utilities
ASC,13.58,Marine Shipping,Industrials
BCSF,13.56,Asset Management,Financial Services
CLPT,13.55,Medical Devices,Healthcare
LTCC,13.52,Unknown,Unknown
VREX,13.52,Medical Devices,Healthcare
RXO,13.51,Trucking,Industrials
VLY,13.49,Banks - Regional,Financial Services
TU,13.48,Telecom Services,Communication Services
FBLA,13.45,Banks - Regional,Financial Services
PDT,13.45,Asset Management,Financial Services
BRSL,13.45,Gambling,Consumer Cyclical
FMNB,13.44,Banks - Regional,Financial Services
MBBC,13.44,Banks - Regional,Financial Services
RA,13.43,Asset Management,Financial Services
OSCR,13.42,Healthcare Plans,Healthcare
NBXG,13.4,Asset Management,Financial Services
CODA,13.4,Aerospace & Defense,Industrials
METCB,13.4,Coking Coal,Basic Materials
MITK,13.4,Software - Application,Technology
DXC,13.39,Information Technology Services,Technology
OFIX,13.38,Medical Devices,Healthcare
NVG,13.37,Asset Management,Financial Services
ATEC,13.36,Medical Devices,Healthcare
SGML,13.35,Other Industrial Metals & Mining,Basic Materials
LOVE,13.33,"Furnishings, Fixtures & Appliances",Consumer Cyclical
FSK,13.32,Asset Management,Financial Services
NODK,13.31,Insurance - Property & Casualty,Financial Services
HTBK,13.3,Banks - Regional,Financial Services
NXC,13.29,Asset Management,Financial Services
CNNE,13.29,Restaurants,Consumer Cyclical
LYFT,13.27,Software - Application,Technology
HBR,13.26,Unknown,Unknown
FINS,13.25,Asset Management,Financial Services
MRTN,13.24,Trucking,Industrials
JRI,13.24,Asset Management,Financial Services
RAIL,13.24,Railroads,Industrials
ARDC,13.23,Asset Management,Financial Services
